YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DataValueUnit,DataValueType,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,7.2,Number,Mean,,3.9,10.5,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,12.9,%,Crude Prevalence,,8.6,19.0,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,5.2,Number,Mean,,3.3,7.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2021,2021,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.1,Number,Mean,,3.7,4.5,Race/Ethnicity,"White, non-Hispanic"
2020,2020,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.4,Number,Mean,,1.9,2.8,Gender,Male
2015,2015,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.1,Number,Mean,,1.8,6.5,Race/Ethnicity,Hispanic
2016,2016,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.7,Number,Age-adjusted Mean,,2.1,3.3,Gender,Male
2012,2012,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.4,Number,Age-adjusted Mean,,2.6,4.2,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.5,Number,Mean,,4.0,5.1,Gender,Male
2018,2018,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.9,Number,Age-adjusted Mean,,2.4,3.4,Gender,Male
2021,2021,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,21.0,%,Crude Prevalence,,17.3,25.3,Overall,Overall
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,5.9,Number,Age-adjusted Mean,,5.3,6.4,Race/Ethnicity,"White, non-Hispanic"
2013,2013,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.6,Number,Age-adjusted Mean,,2.2,5.0,Race/Ethnicity,Hispanic
2011,2011,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,5.3,Number,Mean,,3.4,7.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2014,2014,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.5,Number,Age-adjusted Mean,,2.1,3.0,Gender,Male
2014,2014,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.6,Number,Age-adjusted Mean,,2.6,6.7,Race/Ethnicity,Hispanic
2020,2020,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.2,Number,Mean,,2.8,3.6,Race/Ethnicity,"White, non-Hispanic"
2016,2016,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,14.9,%,Crude Prevalence,,10.3,21.0,Overall,Overall
2021,2021,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,6.4,Number,Age-adjusted Mean,,4.6,8.1,Race/Ethnicity,Hispanic
2013,2013,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.6,Number,Mean,,2.2,5.0,Race/Ethnicity,Hispanic
2011,2011,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,5.5,Number,Mean,,5.1,5.9,Gender,Female
2017,2017,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.9,Number,Mean,,3.2,4.5,Gender,Female
2016,2016,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.5,Number,Mean,,1.9,7.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2018,2018,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,10.9,%,Crude Prevalence,,7.9,14.9,Race/Ethnicity,"White, non-Hispanic"
2016,2016,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.1,Number,Age-adjusted Mean,,2.6,3.6,Race/Ethnicity,"White, non-Hispanic"
2021,2021,AL,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,22.9,%,Crude Prevalence,,19.4,26.9,Race/Ethnicity,"White, non-Hispanic"
2016,2016,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.9,Number,Age-adjusted Mean,,2.0,5.7,Race/Ethnicity,Hispanic
2011,2011,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.6,Number,Age-adjusted Mean,,2.1,3.2,Gender,Male
2014,2014,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.0,Number,Mean,,2.0,6.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2015,2015,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.5,Number,Mean,,3.1,3.9,Overall,Overall
2011,2011,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,10.3,%,Crude Prevalence,,7.3,14.5,Overall,Overall
2018,2018,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.6,Number,Age-adjusted Mean,,3.1,4.2,Race/Ethnicity,"White, non-Hispanic"
2017,2017,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,13.6,%,Crude Prevalence,,10.3,17.8,Race/Ethnicity,"White, non-Hispanic"
2018,2018,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,9.4,Number,Mean,,5.9,12.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.6,Number,Age-adjusted Mean,,3.1,4.2,Gender,Female
2013,2013,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.8,Number,Age-adjusted Mean,,3.4,4.3,Gender,Female
2020,2020,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,13.5,%,Crude Prevalence,,10.0,17.9,Overall,Overall
2021,2021,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.3,Number,Age-adjusted Mean,,3.9,4.7,Race/Ethnicity,"White, non-Hispanic"
2019,2019,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.6,Number,Mean,,3.7,5.4,Gender,Female
2015,2015,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,15.2,%,Crude Prevalence,,10.5,21.6,Race/Ethnicity,"White, non-Hispanic"
2012,2012,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.3,Number,Mean,,1.9,2.7,Gender,Male
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,5.5,Number,Mean,,5.2,5.9,Overall,Overall
2014,2014,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.8,Number,Age-adjusted Mean,,2.5,3.2,Race/Ethnicity,"White, non-Hispanic"
2017,2017,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.8,Number,Mean,,3.3,4.3,Overall,Overall
2019,2019,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.9,Number,Mean,,3.4,4.4,Overall,Overall
2018,2018,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.7,Number,Age-adjusted Mean,,1.5,3.9,Race/Ethnicity,Hispanic
2018,2018,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.6,Number,Age-adjusted Mean,,3.9,5.3,Gender,Female
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,6.5,Number,Mean,,5.9,7.0,Gender,Female
2018,2018,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.8,Number,Mean,,1.5,4.2,Race/Ethnicity,Hispanic
2021,2021,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.0,Number,Age-adjusted Mean,,3.5,4.5,Gender,Male
2017,2017,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.8,Number,Age-adjusted Mean,,3.2,4.5,Gender,Female
2017,2017,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.8,Number,Age-adjusted Mean,,3.2,4.3,Overall,Overall
2012,2012,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,12.1,%,Crude Prevalence,,6.8,20.5,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.7,Number,Age-adjusted Mean,,2.8,6.6,Race/Ethnicity,Hispanic
2012,2012,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.0,Number,Age-adjusted Mean,,2.6,3.4,Race/Ethnicity,"White, non-Hispanic"
2020,2020,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.9,Number,Mean,,2.2,3.7,Race/Ethnicity,"Other, non-Hispanic"
2015,2015,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.4,Number,Age-adjusted Mean,,3.0,3.8,Overall,Overall
2014,2014,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.6,Number,Age-adjusted Mean,,1.6,5.7,Race/Ethnicity,"Black, non-Hispanic"
2015,2015,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,16.3,%,Crude Prevalence,,12.2,21.5,Overall,Overall
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.7,Number,Age-adjusted Mean,,4.2,5.3,Gender,Male
2015,2015,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.0,Number,Age-adjusted Mean,,3.4,4.6,Gender,Female
2019,2019,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,5.0,Number,Age-adjusted Mean,,3.1,6.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.2,Number,Mean,,2.8,3.5,Overall,Overall
2018,2018,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,13.3,%,Crude Prevalence,,9.5,18.5,Overall,Overall
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,5.6,Number,Mean,,4.9,6.4,Race/Ethnicity,"Black, non-Hispanic"
2021,2021,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,6.9,Number,Age-adjusted Mean,,5.1,8.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,10.5,%,Crude Prevalence,,6.6,16.1,Race/Ethnicity,"White, non-Hispanic"
2017,2017,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.0,Number,Age-adjusted Mean,,2.3,5.7,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.6,Number,Mean,,2.4,4.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2020,2020,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.3,Number,Age-adjusted Mean,,2.9,3.7,Overall,Overall
2015,2015,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.9,Number,Age-adjusted Mean,,2.6,5.2,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.9,Number,Mean,,1.8,6.0,Race/Ethnicity,Hispanic
2021,2021,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.5,Number,Mean,,4.2,4.9,Overall,Overall
2021,2021,AL,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,27.9,%,Crude Prevalence,,23.7,32.4,Overall,Overall
2019,2019,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,13.4,%,Crude Prevalence,,8.2,21.3,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.9,Number,Age-adjusted Mean,,3.4,4.4,Overall,Overall
2014,2014,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.4,Number,Mean,,2.6,6.2,Race/Ethnicity,Hispanic
2012,2012,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.8,Number,Age-adjusted Mean,,1.4,4.1,Race/Ethnicity,Hispanic
2011,2011,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.9,Number,Age-adjusted Mean,,2.0,3.9,Race/Ethnicity,"Other, non-Hispanic"
2018,2018,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.6,Number,Mean,,3.9,5.3,Gender,Female
2015,2015,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.8,Number,Age-adjusted Mean,,2.2,5.5,Race/Ethnicity,Hispanic
2013,2013,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.3,Number,Age-adjusted Mean,,1.9,2.7,Gender,Male
2018,2018,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.6,Number,Mean,,3.1,4.1,Race/Ethnicity,"White, non-Hispanic"
2014,2014,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.9,Number,Mean,,2.6,3.2,Race/Ethnicity,"White, non-Hispanic"
2020,2020,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,11.2,%,Crude Prevalence,,8.5,14.5,Race/Ethnicity,"White, non-Hispanic"
2016,2016,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.2,Number,Mean,,3.5,4.9,Gender,Female
2017,2017,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.5,Number,Age-adjusted Mean,,2.1,6.8,Race/Ethnicity,Hispanic
2014,2014,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.5,Number,Mean,,3.1,3.9,Gender,Female
2012,2012,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,5.2,Number,Age-adjusted Mean,,3.5,7.0,Race/Ethnicity,"Multiracial, non-Hispanic"
2013,2013,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,13.7,%,Crude Prevalence,,8.4,21.5,Race/Ethnicity,"Other, non-Hispanic"
2017,2017,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.4,Number,Age-adjusted Mean,,2.9,3.9,Race/Ethnicity,"White, non-Hispanic"
2020,2020,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.4,Number,Age-adjusted Mean,,1.9,2.8,Gender,Male
2021,2021,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,7.2,Number,Mean,,5.3,9.1,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.1,Number,Mean,,2.6,3.6,Race/Ethnicity,"White, non-Hispanic"
2019,2019,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.7,Number,Age-adjusted Mean,,3.2,4.2,Race/Ethnicity,"White, non-Hispanic"
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,8.2,Number,Mean,,5.4,11.1,Race/Ethnicity,"Multiracial, non-Hispanic"
2011,2011,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.6,Number,Mean,,2.1,3.1,Gender,Male
2020,2020,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.8,Number,Age-adjusted Mean,,2.5,5.1,Race/Ethnicity,"Multiracial, non-Hispanic"
2021,2021,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.4,Number,Mean,,1.9,6.9,Race/Ethnicity,"Black, non-Hispanic"
2012,2012,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.1,Number,Age-adjusted Mean,,2.8,3.5,Overall,Overall
2015,2015,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.3,Number,Age-adjusted Mean,,2.9,3.7,Race/Ethnicity,"White, non-Hispanic"
2021,2021,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,24.3,%,Crude Prevalence,,15.5,35.9,Race/Ethnicity,Hispanic
2021,2021,AL,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,24.5,%,Crude Prevalence,,19.5,30.3,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,9.9,%,Crude Prevalence,,6.9,14.1,Race/Ethnicity,"White, non-Hispanic"
2017,2017,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.6,Number,Mean,,2.0,5.2,Race/Ethnicity,"Other, non-Hispanic"
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,6.5,Number,Mean,,3.4,9.7,Race/Ethnicity,Hispanic
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,6.9,Number,Age-adjusted Mean,,6.3,7.5,Gender,Female
2017,2017,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,14.9,%,Crude Prevalence,,10.6,20.6,Overall,Overall
2014,2014,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.0,Number,Age-adjusted Mean,,2.7,3.3,Overall,Overall
2011,2011,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.7,Number,Mean,,1.9,3.5,Race/Ethnicity,"Other, non-Hispanic"
2019,2019,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.3,Number,Mean,,2.7,3.8,Gender,Male
2020,2020,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.9,Number,Age-adjusted Mean,,2.1,5.7,Race/Ethnicity,Hispanic
2020,2020,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.3,Number,Mean,,2.9,3.7,Overall,Overall
2015,2015,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.2,Number,Mean,,2.3,4.1,Race/Ethnicity,"Other, non-Hispanic"
2016,2016,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.4,Number,Age-adjusted Mean,,3.0,3.9,Overall,Overall
2014,2014,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,10.1,%,Crude Prevalence,,7.3,13.8,Race/Ethnicity,"White, non-Hispanic"
2021,2021,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,5.1,Number,Mean,,4.6,5.6,Gender,Female
2018,2018,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,9.9,Number,Age-adjusted Mean,,6.4,13.4,Race/Ethnicity,"Multiracial, non-Hispanic"
2016,2016,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.2,Number,Age-adjusted Mean,,3.5,5.0,Gender,Female
2017,2017,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.7,Number,Mean,,2.9,4.6,Gender,Male
2013,2013,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.3,Number,Age-adjusted Mean,,2.6,3.9,Race/Ethnicity,"Other, non-Hispanic"
2014,2014,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.5,Number,Age-adjusted Mean,,2.0,4.9,Race/Ethnicity,"Multiracial, non-Hispanic"
2021,2021,AL,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,7.7,Number,Age-adjusted Mean,,4.8,10.6,Race/Ethnicity,"Multiracial, non-Hispanic"
2019,2019,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,18.1,%,Crude Prevalence,,12.9,24.8,Overall,Overall
2015,2015,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.0,Number,Mean,,3.4,4.6,Gender,Female
2013,2013,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,2.8,Number,Mean,,2.5,3.1,Race/Ethnicity,"White, non-Hispanic"
2019,2019,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.5,Number,Mean,,2.4,4.5,Race/Ethnicity,"Other, non-Hispanic"
2013,2013,AK,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,14.1,%,Crude Prevalence,,11.0,17.9,Overall,Overall
2015,2015,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.1,Number,Mean,,2.6,3.6,Gender,Male
2016,2016,AK,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.7,Number,Age-adjusted Mean,,3.0,6.4,Race/Ethnicity,"Multiracial, non-Hispanic"
